instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G66.txt,Gset,42,DSN_thorough,-4704.0,4704.0,-14670.334142835462,33.62946796417236,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:17:13
G66.txt,Gset,43,DSN_thorough,-4734.0,4734.0,-14691.71404838562,33.53807306289673,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:17:46
G66.txt,Gset,44,DSN_thorough,-4710.0,4710.0,-14725.141859805211,33.47618532180786,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:18:20
G66.txt,Gset,45,DSN_thorough,-4720.0,4720.0,-14762.34519481659,33.39905047416687,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:18:53
G66.txt,Gset,46,DSN_thorough,-4692.0,4692.0,-14964.58215964958,33.37239193916321,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:19:26
G66.txt,Gset,47,DSN_thorough,-4694.0,4694.0,-14702.012107622228,33.5339241027832,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:20:00
G66.txt,Gset,48,DSN_thorough,-4716.0,4716.0,-14700.200358152622,33.38385343551636,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:20:33
G66.txt,Gset,49,DSN_thorough,-4716.0,4716.0,-14700.548694224912,33.525630950927734,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:21:07
G66.txt,Gset,50,DSN_thorough,-4722.0,4722.0,-14604.801893234251,33.40975856781006,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:21:40
G66.txt,Gset,51,DSN_thorough,-4718.0,4718.0,-14639.659715015441,33.455459117889404,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:22:14
