instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G54.txt,Gset,42,DSN_thorough,-3677.0,3677.0,-5918.605139794992,6.663665056228638,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:38:19
G54.txt,Gset,43,DSN_thorough,-3708.0,3708.0,-5918.60425833764,6.662721395492554,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:38:26
G54.txt,Gset,44,DSN_thorough,-3702.0,3702.0,-5918.605226471991,6.663413286209106,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:38:32
G54.txt,Gset,45,DSN_thorough,-3691.0,3691.0,-5918.605602186202,6.685329914093018,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:38:39
G54.txt,Gset,46,DSN_thorough,-3702.0,3702.0,-5918.605125345872,6.72202730178833,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:38:46
G54.txt,Gset,47,DSN_thorough,-3708.0,3708.0,-5918.604619580554,6.682581901550293,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:38:52
G54.txt,Gset,48,DSN_thorough,-3702.0,3702.0,-5918.604619580554,6.705360412597656,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:38:59
G54.txt,Gset,49,DSN_thorough,-3709.0,3709.0,-5918.60509641777,6.6910717487335205,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:39:06
G54.txt,Gset,50,DSN_thorough,-3708.0,3708.0,-5918.604518445674,6.687343597412109,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:39:12
G54.txt,Gset,51,DSN_thorough,-3702.0,3702.0,-5918.604619580554,6.694134950637817,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:39:19
