instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G48.txt,Gset,42,DSN_thorough,-6000.0,6000.0,-5999.999057769659,7.568403005599976,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:29:27
G48.txt,Gset,43,DSN_thorough,-6000.0,6000.0,-5999.999642372131,7.842064380645752,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:29:35
G48.txt,Gset,44,DSN_thorough,-6000.0,6000.0,-5999.999642372131,7.477923393249512,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:29:43
G48.txt,Gset,45,DSN_thorough,-6000.0,6000.0,-5999.999057769659,7.48571515083313,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:29:50
G48.txt,Gset,46,DSN_thorough,-6000.0,6000.0,-5999.998700141761,7.913360834121704,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:29:58
G48.txt,Gset,47,DSN_thorough,-6000.0,6000.0,-5999.999642372131,7.7141969203948975,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:30:06
G48.txt,Gset,48,DSN_thorough,-6000.0,6000.0,-5999.999642372131,7.453859329223633,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:30:13
G48.txt,Gset,49,DSN_thorough,-6000.0,6000.0,-5999.999057769659,7.602602958679199,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:30:21
G48.txt,Gset,50,DSN_thorough,-6000.0,6000.0,-5999.998700141761,7.837951898574829,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:30:29
G48.txt,Gset,51,DSN_thorough,-6000.0,6000.0,-5999.999057769659,7.969488620758057,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:30:37
