instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G63.txt,Gset,42,DSN_thorough,-25939.0,25939.0,-41524.618432827294,11.166622400283812,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:02:55
G63.txt,Gset,43,DSN_thorough,-25905.0,25905.0,-41524.61862564087,11.517704486846924,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:03:06
G63.txt,Gset,44,DSN_thorough,-25949.0,25949.0,-41524.6215221684,11.704498529434204,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:03:18
G63.txt,Gset,45,DSN_thorough,-25904.0,25904.0,-41524.61862564087,11.358029127120972,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:03:30
G63.txt,Gset,46,DSN_thorough,-25904.0,25904.0,-41524.61862564087,11.411648750305176,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:03:41
G63.txt,Gset,47,DSN_thorough,-25931.0,25931.0,-41524.62108083535,11.26154112815857,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:03:52
G63.txt,Gset,48,DSN_thorough,-25981.0,25981.0,-41524.6215221684,11.527148008346558,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:04:04
G63.txt,Gset,49,DSN_thorough,-25957.0,25957.0,-41524.61799149099,11.63850235939026,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:04:15
G63.txt,Gset,50,DSN_thorough,-25995.0,25995.0,-41524.6215221684,11.245409965515137,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:04:27
G63.txt,Gset,51,DSN_thorough,-25930.0,25930.0,-41524.621522168396,11.2796950340271,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 20:04:38
