instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G42.txt,Gset,42,DSN_thorough,-2136.0,2136.0,-5766.644228105899,31.893510103225708,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:18:43
G42.txt,Gset,43,DSN_thorough,-2129.0,2129.0,-5768.879640976433,31.83783721923828,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:19:15
G42.txt,Gset,44,DSN_thorough,-2119.0,2119.0,-5763.881558311841,31.89086103439331,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:19:47
G42.txt,Gset,45,DSN_thorough,-2128.0,2128.0,-5763.314122058946,31.887975692749023,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:20:19
G42.txt,Gset,46,DSN_thorough,-2138.0,2138.0,-5764.238232527947,31.82729363441468,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:20:50
G42.txt,Gset,47,DSN_thorough,-2106.0,2106.0,-5769.987230988307,31.86643123626709,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:21:22
G42.txt,Gset,48,DSN_thorough,-2113.0,2113.0,-5770.450694967585,31.814785480499268,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:21:54
G42.txt,Gset,49,DSN_thorough,-2128.0,2128.0,-5765.407562255859,31.84049105644226,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:22:26
G42.txt,Gset,50,DSN_thorough,-2137.0,2137.0,-5766.53121768561,31.81312131881714,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:22:58
G42.txt,Gset,51,DSN_thorough,-2106.0,2106.0,-5766.231287076487,31.833210706710815,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:23:30
