instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G39.txt,Gset,42,DSN_thorough,-2020.0,2020.0,-5758.247827635845,31.92794132232666,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:01:35
G39.txt,Gset,43,DSN_thorough,-1982.0,1982.0,-5765.17391204834,31.92374324798584,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:02:07
G39.txt,Gset,44,DSN_thorough,-1985.0,1985.0,-5760.731923459622,31.916067361831665,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:02:39
G39.txt,Gset,45,DSN_thorough,-1996.0,1996.0,-5761.4595770518645,31.8897922039032,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:03:11
G39.txt,Gset,46,DSN_thorough,-2031.0,2031.0,-5761.212700574484,31.88725209236145,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:03:43
G39.txt,Gset,47,DSN_thorough,-2026.0,2026.0,-5762.022948338999,31.93141531944275,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:04:15
G39.txt,Gset,48,DSN_thorough,-1994.0,1994.0,-5773.501271728572,31.93410015106201,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:04:47
G39.txt,Gset,49,DSN_thorough,-2023.0,2023.0,-5762.712705256592,31.96688389778137,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:05:19
G39.txt,Gset,50,DSN_thorough,-2004.0,2004.0,-5762.025356292725,31.96489953994751,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:05:51
G39.txt,Gset,51,DSN_thorough,-2005.0,2005.0,-5762.845516204834,31.96200704574585,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:06:23
