instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G17.txt,Gset,42,DSN_thorough,-2942.0,2942.0,-4668.781255247566,6.592462778091431,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:42:48
G17.txt,Gset,43,DSN_thorough,-2940.0,2940.0,-4668.780899047852,6.60503625869751,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:42:55
G17.txt,Gset,44,DSN_thorough,-2938.0,2938.0,-4668.781229977496,6.605058908462524,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:43:02
G17.txt,Gset,45,DSN_thorough,-2942.0,2942.0,-4668.781280517578,6.592809200286865,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:43:08
G17.txt,Gset,46,DSN_thorough,-2937.0,2937.0,-4668.781280517578,6.589680671691895,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:43:15
G17.txt,Gset,47,DSN_thorough,-2942.0,2942.0,-4668.781280517578,6.563173294067383,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:43:21
G17.txt,Gset,48,DSN_thorough,-2935.0,2935.0,-4668.781280517578,6.574790716171265,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:43:28
G17.txt,Gset,49,DSN_thorough,-2942.0,2942.0,-4668.781661987305,6.571888208389282,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:43:34
G17.txt,Gset,50,DSN_thorough,-2942.0,2942.0,-4668.781128896633,6.579846858978272,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:43:41
G17.txt,Gset,51,DSN_thorough,-2935.0,2935.0,-4668.781611447281,6.5709497928619385,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:43:48
