instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G1.txt,Gset,42,DSN_thorough,-11353.0,11353.0,-19175.996273192344,8.338713645935059,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:17:56
G1.txt,Gset,43,DSN_thorough,-11353.0,11353.0,-19175.99773620453,6.872573375701904,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:18:02
G1.txt,Gset,44,DSN_thorough,-11353.0,11353.0,-19175.99773620453,6.91168212890625,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:18:09
G1.txt,Gset,45,DSN_thorough,-11353.0,11353.0,-19175.997799071483,6.918168306350708,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:18:16
G1.txt,Gset,46,DSN_thorough,-11353.0,11353.0,-19175.997673337348,7.016815900802612,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:18:23
G1.txt,Gset,47,DSN_thorough,-11353.0,11353.0,-19175.997799071483,6.92725396156311,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:18:30
G1.txt,Gset,48,DSN_thorough,-11353.0,11353.0,-19175.99773620453,6.937947511672974,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:18:37
G1.txt,Gset,49,DSN_thorough,-11353.0,11353.0,-19175.997799071483,6.876274347305298,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:18:44
G1.txt,Gset,50,DSN_thorough,-11353.0,11353.0,-19175.997673337348,6.911330223083496,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:18:51
G1.txt,Gset,51,DSN_thorough,-11353.0,11353.0,-19175.997861938202,6.971202373504639,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:18:58
