instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G46.txt,Gset,42,DSN_thorough,-6461.0,6461.0,-9989.998817443848,6.846387624740601,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:27:07
G46.txt,Gset,43,DSN_thorough,-6432.0,6432.0,-9989.998817443848,6.927949666976929,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:27:14
G46.txt,Gset,44,DSN_thorough,-6466.0,6466.0,-9989.998817443848,6.897496938705444,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:27:21
G46.txt,Gset,45,DSN_thorough,-6457.0,6457.0,-9989.99855163577,7.106756210327148,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:27:28
G46.txt,Gset,46,DSN_thorough,-6448.0,6448.0,-9989.99855163577,7.051131963729858,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:27:35
G46.txt,Gset,47,DSN_thorough,-6468.0,6468.0,-9989.998817443848,6.928628206253052,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:27:42
G46.txt,Gset,48,DSN_thorough,-6454.0,6454.0,-9989.998817443848,6.90727972984314,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:27:49
G46.txt,Gset,49,DSN_thorough,-6431.0,6431.0,-9989.998817443848,6.853548765182495,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:27:55
G46.txt,Gset,50,DSN_thorough,-6421.0,6421.0,-9989.99855163577,7.029096841812134,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:28:03
G46.txt,Gset,51,DSN_thorough,-6454.0,6454.0,-9989.99855163577,7.008512020111084,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:28:10
