instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G38.txt,Gset,42,DSN_thorough,-7367.0,7367.0,-11793.179044272169,6.9848222732543945,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:00:00
G38.txt,Gset,43,DSN_thorough,-7338.0,7338.0,-11793.17855834961,7.022728443145752,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:00:07
G38.txt,Gset,44,DSN_thorough,-7358.0,7358.0,-11793.17855834961,7.024682283401489,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:00:14
G38.txt,Gset,45,DSN_thorough,-7367.0,7367.0,-11793.178090597736,6.997933864593506,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:00:21
G38.txt,Gset,46,DSN_thorough,-7342.0,7342.0,-11793.179512023926,7.02881121635437,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:00:29
G38.txt,Gset,47,DSN_thorough,-7366.0,7366.0,-11793.179278148104,6.987841367721558,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:00:36
G38.txt,Gset,48,DSN_thorough,-7349.0,7349.0,-11793.17855834961,7.023643732070923,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:00:43
G38.txt,Gset,49,DSN_thorough,-7347.0,7347.0,-11793.179278148104,7.027985095977783,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:00:50
G38.txt,Gset,50,DSN_thorough,-7332.0,7332.0,-11793.179512023926,6.977779388427734,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:00:57
G38.txt,Gset,51,DSN_thorough,-7344.0,7344.0,-11793.179044272169,6.9890220165252686,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 19:01:04
