instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G12.txt,Gset,42,DSN_thorough,-442.0,442.0,-1252.6371955871582,30.33875036239624,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:29:44
G12.txt,Gset,43,DSN_thorough,-442.0,442.0,-1253.1270029546286,30.3289635181427,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:30:15
G12.txt,Gset,44,DSN_thorough,-446.0,446.0,-1252.7821538709832,30.315003395080566,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:30:45
G12.txt,Gset,45,DSN_thorough,-442.0,442.0,-1253.1888008117676,30.176008701324463,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:31:15
G12.txt,Gset,46,DSN_thorough,-442.0,442.0,-1253.371525068011,30.4489164352417,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:31:45
G12.txt,Gset,47,DSN_thorough,-438.0,438.0,-1253.816320258673,30.14277505874633,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:32:16
G12.txt,Gset,48,DSN_thorough,-442.0,442.0,-1253.178024534449,30.444833040237427,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:32:46
G12.txt,Gset,49,DSN_thorough,-440.0,440.0,-1253.0027391817202,30.26072120666504,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:33:16
G12.txt,Gset,50,DSN_thorough,-442.0,442.0,-1253.0743601283466,30.22748279571533,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:33:47
G12.txt,Gset,51,DSN_thorough,-442.0,442.0,-1253.058056726295,30.262889862060547,0.003,500,degree,0.999,30,0.5,100,0.01,True,2026-01-14 17:34:17
