instance_name,dataset,seed,solver_name,alpha,beta,energy,time,mode,use_local_search,local_search_iterations,eigsh_iterations,warm_start,alpha_index,precision,timestamp
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.0,1.0,-132378.0,0.0136077404022216,0,True,57,33,False,0,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.0887356509416113,1.0,-131454.0,0.0128977298736572,0,True,57,33,False,1,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.1254911610276317,1.0,-130654.0,0.0127909183502197,0,True,57,33,False,2,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.1536946558735679,1.0,-132008.0,0.0126640796661376,0,True,57,33,False,3,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.1774713018832227,1.0,-132178.0,0.0127806663513183,0,True,57,33,False,4,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.1984189475331362,1.0,-129348.0,0.0127761363983154,0,True,57,33,False,5,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.2173570668006655,1.0,-132470.00000000003,0.0127441883087158,0,True,57,33,False,6,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.2347724648169381,1.0,-128924.0,0.0126922130584716,0,True,57,33,False,7,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.2509823220552634,1.0,-128142.0,0.0128562450408935,0,True,57,33,False,8,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.2662069528248341,1.0,-128996.0,0.0127828121185302,0,True,57,33,False,9,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.2806067666331568,1.0,-127722.00000000004,0.012805700302124,0,True,57,33,False,10,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.2943028597012718,1.0,-126534.00000000004,0.012840986251831,0,True,57,33,False,11,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3073893117471359,1.0,-128122.0,0.0127851963043212,0,True,57,33,False,12,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3199409394316542,1.0,-128288.00000000004,0.0128333568572998,0,True,57,33,False,13,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3320184038158743,1.0,-128288.00000000004,0.0127594470977783,0,True,57,33,False,14,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3436716983117353,1.0,-128288.00000000004,0.0127589702606201,0,True,57,33,False,15,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3549426037664455,1.0,-128288.00000000004,0.0128610134124755,0,True,57,33,False,16,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3658664615902029,1.0,-132098.0,0.0127832889556884,0,True,57,33,False,17,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3764734830828951,1.0,-132098.0,0.0127058029174804,0,True,57,33,False,18,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3867897351437838,1.0,-130744.00000000004,0.0127623081207275,0,True,57,33,False,19,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3968378950662725,1.0,-129252.0,0.0127170085906982,0,True,57,33,False,20,32,2025-11-16 06:11:33
ba_512_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.4066378372811136,1.0,-129966.0,0.012686014175415,0,True,57,33,False,21,32,2025-11-16 06:11:33
