instance_name,dataset,seed,solver_name,alpha,beta,energy,time,mode,use_local_search,local_search_iterations,eigsh_iterations,warm_start,alpha_index,precision,timestamp
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.0,1.0,-125284027.0,0.0557918548583984,0,True,40,33,False,0,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.0887356509416113,1.0,-125252963.0,0.0307490825653076,0,True,40,33,False,1,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.1254911610276317,1.0,-125105159.0,0.0305855274200439,0,True,40,33,False,2,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.1536946558735679,1.0,-125043807.0,0.0307090282440185,0,True,40,33,False,3,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.1774713018832227,1.0,-125227293.0,0.0306634902954101,0,True,40,33,False,4,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.1984189475331362,1.0,-125290745.00000004,0.0291535854339599,0,True,40,33,False,5,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.2173570668006655,1.0,-125339127.0,0.0192022323608398,0,True,40,33,False,6,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.2347724648169381,1.0,-125289488.99999996,0.0188891887664794,0,True,40,33,False,7,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.2509823220552634,1.0,-125262397.0,0.0188567638397216,0,True,40,33,False,8,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.2662069528248341,1.0,-125312151.0,0.0188360214233398,0,True,40,33,False,9,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.2806067666331568,1.0,-125281603.0,0.0187830924987792,0,True,40,33,False,10,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.2943028597012718,1.0,-125205619.0,0.0187511444091796,0,True,40,33,False,11,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3073893117471359,1.0,-125221799.0,0.0188159942626953,0,True,40,33,False,12,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3199409394316542,1.0,-125193671.0,0.0187890529632568,0,True,40,33,False,13,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3320184038158743,1.0,-125317691.0,0.018733263015747,0,True,40,33,False,14,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3436716983117353,1.0,-125271616.99999996,0.01894211769104,0,True,40,33,False,15,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3549426037664455,1.0,-125232661.0,0.0189111232757568,0,True,40,33,False,16,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3658664615902029,1.0,-125210717.0,0.0189039707183837,0,True,40,33,False,17,32,2025-11-16 06:21:00
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SpecAnn-cold,0.3764734830828951,1.0,-125251825.0,0.0189120769500732,0,True,40,33,False,18,32,2025-11-16 06:21:00
