instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
ba_512_1_1.txt,barabasi_albert_10ins_m20,42,SpecAnn-LS,-117233.99999999999,2.187410831451416,False,0,0.846484159964536,1.0,0,32,2025-11-19 15:21:07
