instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
ba_32768_1_0.txt,barabasi_albert_10ins_m20,42,SPONGE,-6655517.0,0.808098316192627,2,1.0,1.0,True,2025-11-16 15:11:23
