instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
ba_8192_1_8.txt,barabasi_albert_10ins_m20,42,SPONGE,-1654134.0,0.1331958770751953,2,1.0,1.0,True,2025-11-16 15:18:03
