instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
ba_32768_1_6.txt,barabasi_albert_10ins_m20,42,SPONGE,-6693786.0,0.7077798843383789,2,1.0,1.0,True,2025-11-16 15:11:35
