instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
ba_524288_1_4.txt,barabasi_albert_10ins_m20,42,SPONGE,-105742117.0,13.750290632247925,2,1.0,1.0,True,2025-11-16 15:14:31
