instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
ba_32768_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn,-8382218.000000001,2.776615858078003,True,61,0.9390898592677527,1.0,0,32,2025-11-17 18:28:16
