instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
G59.txt,Gset,42,SpecAnn,-11379.999999999998,2.900440454483032,True,60,0.8371304567239225,1.0,0,32,2025-11-24 05:22:17
G59.txt,Gset,43,SpecAnn,-11408.0,2.9145102500915527,True,51,0.846484159964536,1.0,0,32,2025-11-24 05:22:20
G59.txt,Gset,44,SpecAnn,-11387.999999999998,2.914278745651245,True,40,0.846484159964536,1.0,0,32,2025-11-24 05:22:23
G59.txt,Gset,45,SpecAnn,-11360.0,2.936584711074829,True,42,0.8371304567239225,1.0,0,32,2025-11-24 05:22:26
G59.txt,Gset,46,SpecAnn,-11393.999999999996,2.922501564025879,True,45,0.8371304567239225,1.0,0,32,2025-11-24 05:22:29
G59.txt,Gset,47,SpecAnn,-11391.999999999998,2.928317785263061,True,66,0.846484159964536,1.0,0,32,2025-11-24 05:22:32
G59.txt,Gset,48,SpecAnn,-11387.999999999998,2.934830904006958,True,51,0.8371304567239225,1.0,0,32,2025-11-24 05:22:35
G59.txt,Gset,49,SpecAnn,-11351.999999999998,2.922222852706909,True,49,0.8371304567239225,1.0,0,32,2025-11-24 05:22:38
G59.txt,Gset,50,SpecAnn,-11380.0,2.9204864501953125,True,49,0.846484159964536,1.0,0,32,2025-11-24 05:22:41
G59.txt,Gset,51,SpecAnn,-11372.000000000002,2.928679943084717,True,58,0.846484159964536,1.0,0,32,2025-11-24 05:22:44
