instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
G30.txt,Gset,42,SpecAnn,-6500.0,2.0735082626342773,True,44,0.9432729082972536,1.0,0,32,2025-11-24 05:09:36
G30.txt,Gset,43,SpecAnn,-6501.999999999999,2.078856945037842,True,45,0.92642739409812,1.0,0,32,2025-11-24 05:09:39
G30.txt,Gset,44,SpecAnn,-6526.0,2.102811574935913,True,36,0.9306673585570006,1.0,0,32,2025-11-24 05:09:41
G30.txt,Gset,45,SpecAnn,-6514.0,2.0968339443206787,True,50,0.92642739409812,1.0,0,32,2025-11-24 05:09:43
G30.txt,Gset,46,SpecAnn,-6532.000000000001,2.0849626064300537,True,46,0.878438127193422,1.0,0,32,2025-11-24 05:09:45
G30.txt,Gset,47,SpecAnn,-6500.0,2.098804950714112,True,45,0.9049296314052688,1.0,0,32,2025-11-24 05:09:47
G30.txt,Gset,48,SpecAnn,-6495.999999999999,2.1172420978546143,True,40,0.8961861448935777,1.0,0,32,2025-11-24 05:09:49
G30.txt,Gset,49,SpecAnn,-6494.000000000001,2.0953097343444824,True,42,0.8873565094161138,1.0,0,32,2025-11-24 05:09:52
G30.txt,Gset,50,SpecAnn,-6499.999999999998,2.09920597076416,True,55,0.922167935241408,1.0,0,32,2025-11-24 05:09:54
G30.txt,Gset,51,SpecAnn,-6494.000000000001,2.1019840240478516,True,47,0.9135894424145555,1.0,0,32,2025-11-24 05:09:56
