instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
er_262144_1_2.txt,erdos_renyi_10ins_m20,42,SpecAnn,-70460678.99999999,4.157449722290039,True,46,0.92642739409812,1.0,0,32,2025-11-20 20:14:00
er_262144_1_2.txt,erdos_renyi_10ins_m20,43,SpecAnn,-70448632.99999999,4.206024169921875,True,50,0.9306673585570006,1.0,0,32,2025-11-20 20:14:05
er_262144_1_2.txt,erdos_renyi_10ins_m20,44,SpecAnn,-70427492.99999999,4.163692474365234,True,50,0.9306673585570006,1.0,0,32,2025-11-20 20:14:09
er_262144_1_2.txt,erdos_renyi_10ins_m20,45,SpecAnn,-70461169.0,4.187242031097412,True,51,0.9306673585570006,1.0,0,32,2025-11-20 20:14:13
er_262144_1_2.txt,erdos_renyi_10ins_m20,46,SpecAnn,-70489135.0,4.111623525619507,True,45,0.9306673585570006,1.0,0,32,2025-11-20 20:14:17
er_262144_1_2.txt,erdos_renyi_10ins_m20,47,SpecAnn,-70419828.99999999,4.033712148666382,True,45,0.9306673585570006,1.0,0,32,2025-11-20 20:14:21
er_262144_1_2.txt,erdos_renyi_10ins_m20,48,SpecAnn,-70468715.0,4.150938987731934,True,46,0.9306673585570006,1.0,0,32,2025-11-20 20:14:26
er_262144_1_2.txt,erdos_renyi_10ins_m20,49,SpecAnn,-70426779.0,4.069377183914185,True,45,0.9306673585570006,1.0,0,32,2025-11-20 20:14:30
er_262144_1_2.txt,erdos_renyi_10ins_m20,50,SpecAnn,-70470191.0,4.250140428543091,True,48,0.9306673585570006,1.0,0,32,2025-11-20 20:14:34
er_262144_1_2.txt,erdos_renyi_10ins_m20,51,SpecAnn,-70426765.0,4.072878360748291,True,47,0.9306673585570006,1.0,0,32,2025-11-20 20:14:38
