instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G9.txt,Gset,42,DSN,-1907.0,1907.0,-5124.910354614258,21.25495195388794,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:47:40
G9.txt,Gset,43,DSN,-1917.0,1917.0,-5123.904809868196,20.87241077423096,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:48:01
G9.txt,Gset,44,DSN,-1885.0,1885.0,-5124.669666239759,21.0493552684784,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:48:22
G9.txt,Gset,45,DSN,-1896.0,1896.0,-5124.877557745145,21.12139868736267,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:48:44
G9.txt,Gset,46,DSN,-1927.0,1927.0,-5128.947458568349,21.08166527748108,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:49:05
G9.txt,Gset,47,DSN,-1888.0,1888.0,-5123.027047960408,21.38002371788025,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:49:26
G9.txt,Gset,48,DSN,-1908.0,1908.0,-5123.150634765625,21.01001644134521,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:49:47
G9.txt,Gset,49,DSN,-1924.0,1924.0,-5124.883661261236,20.7658429145813,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:50:08
G9.txt,Gset,50,DSN,-1886.0,1886.0,-5124.86573218272,21.21173620223999,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:50:29
G9.txt,Gset,51,DSN,-1914.0,1914.0,-5122.862634495716,21.16052484512329,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:50:50
