instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G19.txt,Gset,42,DSN,-883.0,883.0,-2281.6598892211914,20.76785540580749,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:39:00
G19.txt,Gset,43,DSN,-886.0,886.0,-2283.2059529427497,21.03686833381653,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:39:21
G19.txt,Gset,44,DSN,-884.0,884.0,-2284.490759619948,21.00290846824646,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:39:42
G19.txt,Gset,45,DSN,-888.0,888.0,-2281.784613173252,21.06865739822388,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:40:03
G19.txt,Gset,46,DSN,-851.0,851.0,-2283.5446981116256,21.061211109161377,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:40:24
G19.txt,Gset,47,DSN,-850.0,850.0,-2281.765365600586,20.76242446899414,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:40:45
G19.txt,Gset,48,DSN,-859.0,859.0,-2281.090910422572,20.78312873840332,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:41:05
G19.txt,Gset,49,DSN,-875.0,875.0,-2283.792323558562,20.79849433898925,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:41:26
G19.txt,Gset,50,DSN,-857.0,857.0,-2283.6780805025774,21.02633500099182,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:41:47
G19.txt,Gset,51,DSN,-875.0,875.0,-2282.478921319649,21.04392719268799,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:42:08
