instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G32.txt,Gset,42,DSN,-1088.0,1088.0,-3176.155928200111,20.28519344329834,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:14:25
G32.txt,Gset,43,DSN,-1088.0,1088.0,-3164.768934249878,20.45402908325196,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:14:46
G32.txt,Gset,44,DSN,-1082.0,1082.0,-3200.347857305765,20.23581910133361,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:15:06
G32.txt,Gset,45,DSN,-1082.0,1082.0,-3184.353564063378,20.64829063415528,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:15:27
G32.txt,Gset,46,DSN,-1088.0,1088.0,-3185.3201389312744,20.43929958343506,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:15:47
G32.txt,Gset,47,DSN,-1084.0,1084.0,-3191.208533917248,20.3464515209198,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:16:08
G32.txt,Gset,48,DSN,-1088.0,1088.0,-3172.3318547923554,20.327953338623047,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:16:28
G32.txt,Gset,49,DSN,-1084.0,1084.0,-3153.972533901629,21.282094955444336,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:16:49
G32.txt,Gset,50,DSN,-1082.0,1082.0,-3187.5671463094186,20.167216300964355,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:17:09
G32.txt,Gset,51,DSN,-1088.0,1088.0,-3178.2235654890974,20.653759479522705,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:17:30
