instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G30.txt,Gset,42,DSN,-2893.0,2893.0,-8309.68156728486,22.84416031837464,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:06:53
G30.txt,Gset,43,DSN,-2841.0,2841.0,-8309.917003473907,22.855761528015137,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:07:16
G30.txt,Gset,44,DSN,-2919.0,2919.0,-8323.287963867188,22.774731159210205,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:07:39
G30.txt,Gset,45,DSN,-2881.0,2881.0,-8321.76685333252,22.63601875305176,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:08:01
G30.txt,Gset,46,DSN,-2876.0,2876.0,-8306.898177416646,22.77300953865052,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:08:24
G30.txt,Gset,47,DSN,-2885.0,2885.0,-8310.547382235527,22.700580835342407,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:08:47
G30.txt,Gset,48,DSN,-2890.0,2890.0,-8309.749156783975,22.77929878234864,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:09:10
G30.txt,Gset,49,DSN,-2906.0,2906.0,-8313.92294328881,22.788756608963013,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:09:32
G30.txt,Gset,50,DSN,-2859.0,2859.0,-8322.904711402021,22.58714509010315,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:09:55
G30.txt,Gset,51,DSN,-2899.0,2899.0,-8310.86254119873,22.670350551605225,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:10:18
