instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G47.txt,Gset,42,DSN,-6430.0,6430.0,-9989.998739318282,4.7884297370910645,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:46:19
G47.txt,Gset,43,DSN,-6463.0,6463.0,-9989.998739318282,4.755247116088867,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:46:23
G47.txt,Gset,44,DSN,-6446.0,6446.0,-9989.998817443848,4.764569520950317,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:46:28
G47.txt,Gset,45,DSN,-6476.0,6476.0,-9989.998473510612,4.80286979675293,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:46:33
G47.txt,Gset,46,DSN,-6447.0,6447.0,-9989.998817443848,4.776036262512207,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:46:38
G47.txt,Gset,47,DSN,-6453.0,6453.0,-9989.998817443848,4.834321975708008,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:46:43
G47.txt,Gset,48,DSN,-6463.0,6463.0,-9989.998817443848,4.779791831970215,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:46:47
G47.txt,Gset,49,DSN,-6459.0,6459.0,-9989.999458612408,4.7432262897491455,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:46:52
G47.txt,Gset,50,DSN,-6422.0,6422.0,-9989.99855163577,4.767614126205444,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:46:57
G47.txt,Gset,51,DSN,-6422.0,6422.0,-9989.998817443848,4.794304370880127,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:47:02
