instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G10.txt,Gset,42,DSN,-1955.0,1955.0,-5132.836532592773,20.72827959060669,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:18:57
G10.txt,Gset,43,DSN,-1905.0,1905.0,-5131.892415144597,21.06596612930298,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:19:18
G10.txt,Gset,44,DSN,-1935.0,1935.0,-5131.241236209171,21.065447330474854,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:19:39
G10.txt,Gset,45,DSN,-1901.0,1901.0,-5130.869293212891,21.250585794448853,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:20:00
G10.txt,Gset,46,DSN,-1912.0,1912.0,-5133.465978006774,20.94464135169983,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:20:21
G10.txt,Gset,47,DSN,-1931.0,1931.0,-5132.952117919922,20.4527554512024,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:20:42
G10.txt,Gset,48,DSN,-1941.0,1941.0,-5133.380889892578,20.61600136756897,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:21:02
G10.txt,Gset,49,DSN,-1930.0,1930.0,-5135.337458445516,21.4560444355011,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:21:24
G10.txt,Gset,50,DSN,-1934.0,1934.0,-5131.504811744293,21.21881127357483,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:21:45
G10.txt,Gset,51,DSN,-2010.0,2010.0,-5132.791147826443,20.64898705482483,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:22:05
