instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G54.txt,Gset,42,DSN,-3709.0,3709.0,-5918.855320377363,4.65533709526062,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:53:44
G54.txt,Gset,43,DSN,-3702.0,3702.0,-5918.8551902771,4.661660194396973,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:53:48
G54.txt,Gset,44,DSN,-3711.0,3711.0,-5918.855551535351,4.629546880722046,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:53:53
G54.txt,Gset,45,DSN,-3708.0,3708.0,-5918.855667114258,4.624614238739014,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:53:58
G54.txt,Gset,46,DSN,-3702.0,3702.0,-5918.855435956386,4.629773139953613,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:54:02
G54.txt,Gset,47,DSN,-3708.0,3708.0,-5918.855566056445,4.649398565292358,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:54:07
G54.txt,Gset,48,DSN,-3705.0,3705.0,-5918.855667114258,4.634442567825317,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:54:12
G54.txt,Gset,49,DSN,-3702.0,3702.0,-5918.855580576841,4.639854431152344,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:54:16
G54.txt,Gset,50,DSN,-3708.0,3708.0,-5918.855523071252,4.61116886138916,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:54:21
G54.txt,Gset,51,DSN,-3677.0,3677.0,-5918.855912793602,4.618600606918335,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:54:25
