instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G53.txt,Gset,42,DSN,-3698.0,3698.0,-5917.257308959961,4.639183044433594,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:52:57
G53.txt,Gset,43,DSN,-3698.0,3698.0,-5917.25803128141,4.663332939147949,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:53:02
G53.txt,Gset,44,DSN,-3690.0,3690.0,-5917.257077606977,4.640739679336548,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:53:07
G53.txt,Gset,45,DSN,-3681.0,3681.0,-5917.257308959961,4.621924638748169,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:53:11
G53.txt,Gset,46,DSN,-3684.0,3684.0,-5917.257308959961,4.622282981872559,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:53:16
G53.txt,Gset,47,DSN,-3698.0,3698.0,-5917.257308959961,4.6233110427856445,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:53:20
G53.txt,Gset,48,DSN,-3688.0,3688.0,-5917.257915604889,4.611896753311157,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:53:25
G53.txt,Gset,49,DSN,-3700.0,3700.0,-5917.25803128141,4.642289876937866,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:53:30
G53.txt,Gset,50,DSN,-3681.0,3681.0,-5917.257308959961,4.615629434585571,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:53:34
G53.txt,Gset,51,DSN,-3700.0,3700.0,-5917.257670120685,4.619322061538696,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:53:39
