instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G81.txt,Gset,42,DSN,-10528.0,10528.0,-35107.02610015869,28.161638736724854,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:43:07
G81.txt,Gset,43,DSN,-10532.0,10532.0,-35274.714100008365,28.261637687683105,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:43:35
G81.txt,Gset,44,DSN,-10542.0,10542.0,-34946.82550430298,28.09906482696533,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:44:03
G81.txt,Gset,45,DSN,-10550.0,10550.0,-34815.52600860596,27.9552903175354,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:44:31
G81.txt,Gset,46,DSN,-10524.0,10524.0,-35066.67822041921,28.136021375656128,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:44:59
G81.txt,Gset,47,DSN,-10522.0,10522.0,-34927.55823738314,27.95430302619934,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:45:27
G81.txt,Gset,48,DSN,-10528.0,10528.0,-34982.41662979126,28.04485654830933,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:45:55
G81.txt,Gset,49,DSN,-10538.0,10538.0,-35068.66455078125,28.12988829612732,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:46:23
G81.txt,Gset,50,DSN,-10534.0,10534.0,-35250.55037465668,28.192341089248657,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:46:51
G81.txt,Gset,51,DSN,-11616.0,11616.0,-35271.98288316792,27.7560613155365,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 19:47:19
