instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G23.txt,Gset,42,DSN,-12916.0,12916.0,-19989.997176513425,5.36893892288208,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:50:50
G23.txt,Gset,43,DSN,-12916.0,12916.0,-19989.997330932645,5.409250497817993,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:50:56
G23.txt,Gset,44,DSN,-12916.0,12916.0,-19989.997330932645,5.45703387260437,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:51:01
G23.txt,Gset,45,DSN,-12916.0,12916.0,-19989.997330932645,5.538591146469116,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:51:07
G23.txt,Gset,46,DSN,-12916.0,12916.0,-19989.997330932645,5.50514817237854,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:51:12
G23.txt,Gset,47,DSN,-12916.0,12916.0,-19989.997022092808,5.346330404281616,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:51:18
G23.txt,Gset,48,DSN,-12916.0,12916.0,-19989.997176513425,5.353942394256592,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:51:23
G23.txt,Gset,49,DSN,-12916.0,12916.0,-19989.99664367689,5.523845434188843,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:51:28
G23.txt,Gset,50,DSN,-12916.0,12916.0,-19989.997330932645,5.436249494552612,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:51:34
G23.txt,Gset,51,DSN,-12916.0,12916.0,-19989.997022092808,5.3771538734436035,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 17:51:39
