instance_name,dataset,seed,solver_name,energy,cut,bound,time,eta,T,init,lr_decay,patience,grad_clip,n_rounding,epsilon,gpu,timestamp
G38.txt,Gset,42,DSN,-7368.0,7368.0,-11790.883549912369,4.889945268630981,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:26:57
G38.txt,Gset,43,DSN,-7362.0,7362.0,-11790.8845035868,4.903992176055908,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:27:02
G38.txt,Gset,44,DSN,-7334.0,7334.0,-11790.8845035868,4.819123983383179,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:27:07
G38.txt,Gset,45,DSN,-7374.0,7374.0,-11790.884737602784,4.822072744369507,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:27:12
G38.txt,Gset,46,DSN,-7377.0,7377.0,-11790.883549912369,4.82758641242981,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:27:16
G38.txt,Gset,47,DSN,-7366.0,7366.0,-11790.885457261233,4.830644130706787,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:27:21
G38.txt,Gset,48,DSN,-7348.0,7348.0,-11790.88306427002,4.794904470443726,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:27:26
G38.txt,Gset,49,DSN,-7344.0,7344.0,-11790.88378392841,4.874600887298584,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:27:31
G38.txt,Gset,50,DSN,-7347.0,7347.0,-11790.8845035868,4.829141139984131,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:27:36
G38.txt,Gset,51,DSN,-7342.0,7342.0,-11790.884017944336,4.828190565109253,0.005,300,identity,0.998,20,1.0,50,0.01,True,2026-01-14 18:27:41
