instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
ba_4194304_1_9.bin.gz,barabasi_albert,42,SPONGE,-747138355.0,171.40233612060547,2,1.0,1.0,True,2025-11-16 16:38:03
