instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
ba_4194304_1_1.bin.gz,barabasi_albert,42,SPONGE,-747675641.0,168.74002957344055,2,1.0,1.0,True,2025-11-16 15:55:05
