instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
ba_8388608_1_4.bin.gz,barabasi_albert,42,SPONGE,-1221402740.0,568.4472601413727,2,1.0,1.0,True,2025-11-16 17:50:52
