instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
ba_8388608_1_9.bin.gz,barabasi_albert,42,SPONGE,-1223423026.0,555.8576619625092,2,1.0,1.0,True,2025-11-16 19:02:27
