instance_name,dataset,seed,solver_name,energy,time,k,tau_p,tau_n,use_sym,timestamp
ba_2097152_1_3.bin.gz,barabasi_albert,42,SPONGE,-408782504.0,80.89720678329468,2,1.0,1.0,True,2025-11-16 15:28:22
