instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
er_2097152_1_3.bin.gz,erdos_renyi,42,SpecSignedLap,-560058960.9999999,5.740747690200806,True,29,1.0,1.0,1,2025-11-21 03:37:53
er_2097152_1_3.bin.gz,erdos_renyi,43,SpecSignedLap,-559951299.0000001,5.636909246444702,True,22,1.0,1.0,1,2025-11-21 03:37:58
er_2097152_1_3.bin.gz,erdos_renyi,44,SpecSignedLap,-560049099.0000001,5.664336919784546,True,28,1.0,1.0,1,2025-11-21 03:38:04
er_2097152_1_3.bin.gz,erdos_renyi,45,SpecSignedLap,-559990971.0,5.6859307289123535,True,26,1.0,1.0,1,2025-11-21 03:38:10
er_2097152_1_3.bin.gz,erdos_renyi,46,SpecSignedLap,-559927887.0,5.665375947952271,True,24,1.0,1.0,1,2025-11-21 03:38:15
er_2097152_1_3.bin.gz,erdos_renyi,47,SpecSignedLap,-559988148.9999999,5.661238431930542,True,23,1.0,1.0,1,2025-11-21 03:38:21
er_2097152_1_3.bin.gz,erdos_renyi,48,SpecSignedLap,-559979952.9999999,5.62164306640625,True,26,1.0,1.0,1,2025-11-21 03:38:27
er_2097152_1_3.bin.gz,erdos_renyi,49,SpecSignedLap,-559859998.9999999,5.648682117462158,True,24,1.0,1.0,1,2025-11-21 03:38:32
er_2097152_1_3.bin.gz,erdos_renyi,50,SpecSignedLap,-559914722.9999999,5.735646486282349,True,30,1.0,1.0,1,2025-11-21 03:38:38
er_2097152_1_3.bin.gz,erdos_renyi,51,SpecSignedLap,-559921495.0,5.718822717666626,True,27,1.0,1.0,1,2025-11-21 03:38:44
