instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,timestamp
er_4194304_1_1.bin.gz,erdos_renyi,42,SpecSignedLap,-1120010308.0,18.4651300907135,True,25,1.0,1.0,1,2025-11-21 04:00:59
er_4194304_1_1.bin.gz,erdos_renyi,43,SpecSignedLap,-1120093914.0000002,18.49392962455749,True,24,1.0,1.0,1,2025-11-21 04:01:18
er_4194304_1_1.bin.gz,erdos_renyi,44,SpecSignedLap,-1120108882.0,18.58442068099976,True,26,1.0,1.0,1,2025-11-21 04:01:36
er_4194304_1_1.bin.gz,erdos_renyi,45,SpecSignedLap,-1120288878.0,18.62295699119568,True,28,1.0,1.0,1,2025-11-21 04:01:55
er_4194304_1_1.bin.gz,erdos_renyi,46,SpecSignedLap,-1120332528.0000002,18.817578077316284,True,31,1.0,1.0,1,2025-11-21 04:02:14
er_4194304_1_1.bin.gz,erdos_renyi,47,SpecSignedLap,-1120254424.0000002,18.751360654830933,True,29,1.0,1.0,1,2025-11-21 04:02:32
er_4194304_1_1.bin.gz,erdos_renyi,48,SpecSignedLap,-1120029202.0000002,18.86346197128296,True,34,1.0,1.0,1,2025-11-21 04:02:51
er_4194304_1_1.bin.gz,erdos_renyi,49,SpecSignedLap,-1120169468.0,18.815310955047607,True,31,1.0,1.0,1,2025-11-21 04:03:10
er_4194304_1_1.bin.gz,erdos_renyi,50,SpecSignedLap,-1120248012.0000002,18.97376680374145,True,31,1.0,1.0,1,2025-11-21 04:03:29
er_4194304_1_1.bin.gz,erdos_renyi,51,SpecSignedLap,-1120233570.0,18.736859798431396,True,24,1.0,1.0,1,2025-11-21 04:03:48
