instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
ba_512_1_0.txt,barabasi_albert_10ins_m20,42,SpecAnn,-134160.0,1.991965293884277,True,59,0.86488814078064,1.0,0,32,2025-11-16 05:36:59
ba_512_1_0.txt,barabasi_albert_10ins_m20,43,SpecAnn,-134431.99999999997,2.0035412311553955,True,59,0.6580812002646271,1.0,0,32,2025-11-16 05:37:01
ba_512_1_0.txt,barabasi_albert_10ins_m20,44,SpecAnn,-134214.0,1.9944353103637693,True,54,0.6274558051381586,1.0,0,32,2025-11-16 05:37:03
ba_512_1_0.txt,barabasi_albert_10ins_m20,45,SpecAnn,-133924.0,1.9990601539611816,True,61,0.9801172997452104,1.0,0,32,2025-11-16 05:37:05
ba_512_1_0.txt,barabasi_albert_10ins_m20,46,SpecAnn,-133752.0,1.998828649520874,True,64,0.6147786234942719,1.0,0,32,2025-11-16 05:37:07
ba_512_1_0.txt,barabasi_albert_10ins_m20,47,SpecAnn,-134338.00000000003,1.994844675064087,True,59,0.8603240554087516,1.0,0,32,2025-11-16 05:37:09
ba_512_1_0.txt,barabasi_albert_10ins_m20,48,SpecAnn,-134318.0,2.002629041671753,True,74,0.9720503535125016,1.0,0,32,2025-11-16 05:37:11
ba_512_1_0.txt,barabasi_albert_10ins_m20,49,SpecAnn,-134005.99999999997,1.9988248348236084,True,64,0.86488814078064,1.0,0,32,2025-11-16 05:37:13
ba_512_1_0.txt,barabasi_albert_10ins_m20,50,SpecAnn,-134306.0,1.9994473457336424,True,69,0.5470032892270364,1.0,0,32,2025-11-16 05:37:15
ba_512_1_0.txt,barabasi_albert_10ins_m20,51,SpecAnn,-134010.0,2.0008912086486816,True,66,0.6274558051381586,1.0,0,32,2025-11-16 05:37:17
