instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
ba_262144_1_6.txt,barabasi_albert_10ins_m20,42,SpecAnn,-66192426.99999999,4.070048809051514,True,37,0.9557122091778746,1.0,0,32,2025-11-16 05:25:19
ba_262144_1_6.txt,barabasi_albert_10ins_m20,43,SpecAnn,-66189882.99999999,4.015813589096069,True,36,0.9557122091778746,1.0,0,32,2025-11-16 05:25:23
ba_262144_1_6.txt,barabasi_albert_10ins_m20,44,SpecAnn,-66200498.99999999,4.007615804672241,True,38,0.9557122091778746,1.0,0,32,2025-11-16 05:25:27
ba_262144_1_6.txt,barabasi_albert_10ins_m20,45,SpecAnn,-66153384.99999999,4.022865056991577,True,37,0.9557122091778746,1.0,0,32,2025-11-16 05:25:31
ba_262144_1_6.txt,barabasi_albert_10ins_m20,46,SpecAnn,-66185732.99999999,4.077237129211426,True,40,0.9557122091778746,1.0,0,32,2025-11-16 05:25:35
ba_262144_1_6.txt,barabasi_albert_10ins_m20,47,SpecAnn,-66153114.99999999,4.096705198287964,True,41,0.9557122091778746,1.0,0,32,2025-11-16 05:25:40
ba_262144_1_6.txt,barabasi_albert_10ins_m20,48,SpecAnn,-66222203.0,4.045858383178711,True,37,0.9557122091778746,1.0,0,32,2025-11-16 05:25:44
ba_262144_1_6.txt,barabasi_albert_10ins_m20,49,SpecAnn,-66145696.99999999,4.066001176834106,True,41,0.9557122091778746,1.0,0,32,2025-11-16 05:25:48
ba_262144_1_6.txt,barabasi_albert_10ins_m20,50,SpecAnn,-66170836.99999999,4.140811204910278,True,44,0.9557122091778746,1.0,0,32,2025-11-16 05:25:52
ba_262144_1_6.txt,barabasi_albert_10ins_m20,51,SpecAnn,-66220288.99999999,4.165436506271362,True,40,0.9557122091778746,1.0,0,32,2025-11-16 05:25:56
