instance_name,dataset,seed,solver_name,energy,time,local_search,local_search_iterations,alpha,beta,mode,precision,timestamp
ba_1024_1_9.txt,barabasi_albert_10ins_m20,42,SpecAnn,-271399.99999999994,2.276446580886841,True,64,0.8694282672026621,1.0,0,32,2025-11-16 04:28:18
ba_1024_1_9.txt,barabasi_albert_10ins_m20,43,SpecAnn,-269657.99999999994,2.275282382965088,True,56,0.8739448080737451,1.0,0,32,2025-11-16 04:28:20
ba_1024_1_9.txt,barabasi_albert_10ins_m20,44,SpecAnn,-270428.0,2.2782111167907715,True,79,0.8694282672026621,1.0,0,32,2025-11-16 04:28:23
ba_1024_1_9.txt,barabasi_albert_10ins_m20,45,SpecAnn,-269214.00000000006,2.273868560791016,True,71,0.8829085791038153,1.0,0,32,2025-11-16 04:28:25
ba_1024_1_9.txt,barabasi_albert_10ins_m20,46,SpecAnn,-268170.00000000006,2.2703781127929688,True,60,0.8829085791038153,1.0,0,32,2025-11-16 04:28:27
ba_1024_1_9.txt,barabasi_albert_10ins_m20,47,SpecAnn,-270840.0,2.2816386222839355,True,68,0.8694282672026621,1.0,0,32,2025-11-16 04:28:30
ba_1024_1_9.txt,barabasi_albert_10ins_m20,48,SpecAnn,-269632.0,2.2842907905578613,True,76,0.8557356277302758,1.0,0,32,2025-11-16 04:28:32
ba_1024_1_9.txt,barabasi_albert_10ins_m20,49,SpecAnn,-269320.00000000006,2.278350830078125,True,82,0.8739448080737451,1.0,0,32,2025-11-16 04:28:34
ba_1024_1_9.txt,barabasi_albert_10ins_m20,50,SpecAnn,-269437.99999999994,2.271082639694214,True,65,0.8694282672026621,1.0,0,32,2025-11-16 04:28:37
ba_1024_1_9.txt,barabasi_albert_10ins_m20,51,SpecAnn,-269286.0,2.2866477966308594,True,64,0.8829085791038153,1.0,0,32,2025-11-16 04:28:39
